Filename,Class Name,Substructure,Status
subsCyclicEthers.sdf,(-ccccco-),(-ccccco-),UNIQUE
subsCyclicEthers.sdf,(-cccco-),(-cccco-),UNIQUE
subsCyclicEthers.sdf,(-ccco-),(-ccco-),UNIQUE
subsCyclicEthers.sdf,(-cco-),(-cco-),UNIQUE
subsCyclicEthers.sdf,(Q)(Q)(-ccccco-),(q)(q)(-ccccco-),Q-CLASS
subsCyclicEthers.sdf,(Q)(Q)(-cccco-),(q)(q)(-cccco-),Q-CLASS
subsCyclicEthers.sdf,(Q)(Q)(-ccco-),(q)(q)(-ccco-),Q-CLASS
subsCyclicEthers.sdf,(Q)(Q)(-cco-),(q)(q)(-cco-),Q-CLASS
subsPeroxy.sdf,(Q)(Q)(Q)coo.,(q)(q)(q)coo.,Q-CLASS
subsPeroxy.sdf,(Q)(Q)(X)coo.,(q)(q)(h)coo.,Q-CLASS
subsKetoAlkeneAlphaRadical.sdf,(QQ)cc(Q)coc(XX),(qq)cc(q)coc(hh),Q-CLASS
subsKetoAlkeneAlphaRadical.sdf,(QQ)cc(Q)coc(XX),(qq)cc(q)coc(rh),Q-CLASS
subsKetoAlkeneAlphaRadical.sdf,(QQ)cc(Q)coc(XX),(qq)cc(q)coc(rr),Q-CLASS
subsCyclicEthers2.sdf,(X)(X)(-ccccco-),(h)(h)(-ccccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-ccccco-),(r)(h)(-ccccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-ccccco-),(r)(r)(-ccccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cccco-),(h)(h)(-cccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cccco-),(r)(h)(-cccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cccco-),(r)(r)(-cccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-ccco-),(h)(h)(-ccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-ccco-),(r)(h)(-ccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-ccco-),(r)(r)(-ccco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cco-),(h)(h)(-cco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cco-),(r)(h)(-cco-),UNIQUE
subsCyclicEthers2.sdf,(X)(X)(-cco-),(r)(r)(-cco-),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(h)(h)(-cco-)cc(hhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(h)(-cco-)cc(hhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(r)(-cco-)cc(hhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(h)(h)(-cco-)cc(rhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(h)(-cco-)cc(rhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(r)(-cco-)cc(rhh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(h)(h)(-cco-)cc(rrh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(h)(-cco-)cc(rrh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(r)(-cco-)cc(rrh),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(h)(h)(-cco-)cc(rrr),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(h)(-cco-)cc(rrr),UNIQUE
subsCyclicEthers3.sdf,(X)(X)(-cco-)cc(XXX),(r)(r)(-cco-)cc(rrr),UNIQUE
subsOOQOOH.sdf,(X)(X)(ccccoo.)cooh,(h)(h)(ccccoo.)cooh,UNIQUE
subsOOQOOH.sdf,(X)(X)(ccccoo.)cooh,(h)(r)(ccccoo.)cooh,UNIQUE
subsOOQOOH.sdf,(X)(X)(cccoo.)cooh,(h)(h)(cccoo.)cooh,UNIQUE
subsOOQOOH.sdf,(X)(X)(cccoo.)cooh,(h)(r)(cccoo.)cooh,UNIQUE
subsDiPeroxy.sdf,(X)(X)(cccooh)cooh,(h)(h)(cccooh)cooh,UNIQUE
subsPeroxy.sdf,(X)(X)(X)coo.,(h)(h)(h)coo.,UNIQUE
subsPeroxy.sdf,(X)(X)(X)coo.,(h)(h)(r)coo.,UNIQUE
subsPeroxy.sdf,(X)(X)(X)coo.,(h)(r)(r)coo.,UNIQUE
subsPeroxy.sdf,(X)(X)(X)coo.,(r)(r)(r)coo.,UNIQUE
subsPeroxy.sdf,(X)(X)(X)cooh,(h)(h)(h)cooh,UNIQUE
subsPeroxy.sdf,(X)(X)(X)cooh,(h)(h)(r)cooh,UNIQUE
subsPeroxy.sdf,(X)(X)(X)cooh,(h)(r)(r)cooh,UNIQUE
subsPeroxy.sdf,(X)(X)(X)cooh,(r)(r)(r)cooh,UNIQUE
subsAldKetone.sdf,(X)(X)c(o),(h)(h)c(o),UNIQUE
subsAldKetone.sdf,(X)(X)c(o),(r)(h)c(o),UNIQUE
subsAldKetone.sdf,(X)(X)c(o),(r)(r)c(o),UNIQUE
subsAldKetone.sdf,(X).c(o),(h).c(o),UNIQUE
subsAldKetone.sdf,(X).c(o),(r).c(o),UNIQUE
subsAldKetone.sdf,(X).cooh-r,(h).cooh-r,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(hh)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(hh)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rh)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rh)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rr)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rr)c(hh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(hh)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(hh)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rh)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rh)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rr)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rr)c(rh)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(hh)c(rr)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(hh)c(rr)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rh)c(rr)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rh)c(rr)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(h)coc(rr)c(rr)co,UNIQUE
subsAldKetone11.sdf,(X)coc(XX)c(XX)co,(r)coc(rr)c(rr)co,UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(hh)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(hh)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rh)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rh)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rr)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rr)coc.(hh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(hh)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(hh)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rh)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rh)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rr)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rr)coc.(rh),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(hh)coc.(rr),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(hh)coc.(rr),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rh)coc.(rr),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rh)coc.(rr),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(h)coc(rr)coc.(rr),UNIQUE
subsAldKetone10.sdf,(X)coc(XX)coc.(XX),(r)coc(rr)coc.(rr),UNIQUE
subsCyclicEthers5.sdf,(XX)(Q)(-cco-)c(QQ)c(QQQ),(hh)(q)(-cco-)c(qq)c(qqq),Q-CLASS
subsCyclicEthers5.sdf,(XX)(Q)(-cco-)c(QQ)c(QQQ),(rh)(q)(-cco-)c(qq)c(qqq),Q-CLASS
subsCyclicEthers5.sdf,(XX)(Q)(-cco-)c(QQ)c(QQQ),(rr)(q)(-cco-)c(qq)c(qqq),Q-CLASS
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(h)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(h)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(h)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(r)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(r)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(r)(-cco-)c(hhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(h)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(h)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(h)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(r)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(r)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(r)(-cco-)c(rhh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(h)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(h)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(h)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(r)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(r)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(r)(-cco-)c(rrh),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(h)(-cco-)c(rrr),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(h)(-cco-)c(rrr),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(h)(-cco-)c(rrr),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(hh)(r)(-cco-)c(rrr),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rh)(r)(-cco-)c(rrr),UNIQUE
subsCyclicEthers4.sdf,(XX)(X)(-cco-)c(XXX),(rr)(r)(-cco-)c(rrr),UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(hh)cc(h)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(hh)cc(r)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rh)cc(h)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rh)cc(r)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rr)cc(h)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rr)cc(r)c(h)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(hh)cc(h)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(hh)cc(r)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rh)cc(h)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rh)cc(r)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rr)cc(h)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(X)o,(rr)cc(r)c(r)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(hh)cc(h)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(hh)cc(r)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rh)cc(h)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rh)cc(r)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rr)cc(h)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rr)cc(r)c(rh)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(hh)cc(h)c(rr)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(hh)cc(r)c(rr)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rh)cc(h)c(rr)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rh)cc(r)c(rr)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rr)cc(h)c(rr)o,UNIQUE
subsKetoAlphaRadical.sdf,(XX)cc(X)c(XX)o,(rr)cc(r)c(rr)o,UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(h)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(h)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(h)coc(rr),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(h)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(h)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(h)coc(rr),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(h)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(h)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(h)coc(rr),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(r)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(r)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(hh)cc(r)coc(rr),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(r)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(r)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rh)cc(r)coc(rr),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(r)coc(hh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(r)coc(rh),UNIQUE
subsKetoAlkeneAlphaRadical.sdf,(XX)cc(X)coc(XX),(rr)cc(r)coc(rr),UNIQUE
subsChainPeroxy.sdf,.c(ooh)ccc(X),.c(ooh)ccc(h),UNIQUE
subsChainPeroxy.sdf,.c(ooh)cccc(X),.c(ooh)cccc(h),UNIQUE
subsChainPeroxy.sdf,.c(ooh)ccccc(X),.c(ooh)ccccc(h),UNIQUE
subsChainPeroxy.sdf,.c(ooh)cccccc(X),.c(ooh)cccccc(h),UNIQUE
subsPeroxy.sdf,.c(Q)(Q)(ccccooh),.c(q)(q)(ccccooh),Q-CLASS
subsPeroxy.sdf,.c(Q)(Q)(cccooh),.c(q)(q)(cccooh),Q-CLASS
subsPeroxy.sdf,.c(Q)(Q)(ccooh),.c(q)(q)(ccooh),Q-CLASS
subsPeroxy.sdf,.c(Q)(Q)(cooh),.c(q)(q)(cooh),Q-CLASS
subsPeroxy2.sdf,.c(X)(X)(ccccooh),.c(h)(h)(ccccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(ccccooh),.c(r)(h)(ccccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(ccccooh),.c(r)(r)(ccccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cccooh),.c(h)(h)(cccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cccooh),.c(r)(h)(cccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cccooh),.c(r)(r)(cccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(ccooh),.c(h)(h)(ccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(ccooh),.c(r)(h)(ccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(ccooh),.c(r)(r)(ccooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cooh),.c(h)(h)(cooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cooh),.c(r)(h)(cooh),UNIQUE
subsPeroxy2.sdf,.c(X)(X)(cooh),.c(r)(r)(cooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(h)(h)c(h)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(h)c(h)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(r)c(h)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(h)(h)c(r)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(h)c(r)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(r)c(r)(h)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(h)(h)c(r)(r)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(h)c(r)(r)(ooh),UNIQUE
subsPeroxy.sdf,.c(X)(X)c(X)(X)(ooh),.c(r)(r)c(r)(r)(ooh),UNIQUE
subsAldKetone.sdf,.c(X)(X)co(Q),.c(h)(h)co(q),Q-CLASS
subsAldKetone.sdf,.c(X)(X)co(Q),.c(r)(h)co(q),Q-CLASS
subsAldKetone.sdf,.c(X)(X)co(Q),.c(r)(r)co(q),Q-CLASS
subsAldKetone.sdf,.c(X)(X)co(X),.c(h)(h)co(h),DUPLICATE
subsAldKetone.sdf,.c(X)(X)co(X),.c(r)(h)co(h),DUPLICATE
subsAldKetone.sdf,.c(X)(X)co(X),.c(r)(r)co(h),DUPLICATE
subsAldKetone.sdf,.c(X)(X)co(X),.c(h)(h)co(r),DUPLICATE
subsAldKetone.sdf,.c(X)(X)co(X),.c(r)(h)co(r),DUPLICATE
subsAldKetone.sdf,.c(X)(X)co(X),.c(r)(r)co(r),DUPLICATE
subsAldKetone8.sdf,.c(X)(X)co(X),.c(h)(h)co(h),DUPLICATE
subsAldKetone8.sdf,.c(X)(X)co(X),.c(r)(h)co(h),DUPLICATE
subsAldKetone8.sdf,.c(X)(X)co(X),.c(r)(r)co(h),DUPLICATE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(hh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(hh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(hh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rh)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rr)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rr)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rr)c(hh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(hh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(hh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(hh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rh)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rr)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rr)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rr)c(rh)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(hh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(hh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(hh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rh)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(hh)c(rr)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rh)c(rr)c(rr)c=c,UNIQUE
subsLongerRadicalChainsAlkene.sdf,.c(XX)c(XX)c(XX)c=c,.c(rr)c(rr)c(rr)c=c,UNIQUE
subsPropenylRadical3.sdf,.c(XX)c=c,.c(hh)c=c,UNIQUE
subsPropenylRadical3.sdf,.c(XX)c=c,.c(rh)c=c,UNIQUE
subsPropenylRadical3.sdf,.c(XX)c=c,.c(rr)c=c,UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(hh)cc(hhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rh)cc(hhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rr)cc(hhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(hh)cc(rhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rh)cc(rhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rr)cc(rhh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(hh)cc(rrh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rh)cc(rrh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rr)cc(rrh),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(hh)cc(rrr),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rh)cc(rrr),UNIQUE
subsLongerRadicalChains3Carbons.sdf,.c(XX)cc(XXX),.c(rr)cc(rrr),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(hh)ccc(hhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rh)ccc(hhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rr)ccc(hhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(hh)ccc(rhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rh)ccc(rhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rr)ccc(rhh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(hh)ccc(rrh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rh)ccc(rrh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rr)ccc(rrh),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(hh)ccc(rrr),UNIQUE
subsLongerRadicalChains4Carbons.sdf,.c(XX)ccc(XXX),.c(rh)ccc(rrr),UNIQUE
